Taxi Group Name,Taxi Division Rank,Driver Full Name,Vehicle Brand,Experience Group,Special Awards,Endurance Score,Profitability Score,Safety Score,Efficiency Score,#of1Star Ratings,#of2Star Ratings,#of3Star Ratings,#of4Star Ratings,#of5Star Ratings
Reed-Benson,1,Mohammad Gardner,15,4,False,-0.408641,-0.859219,3.1106,-1.41909,20,39,53,4,7
Reed-Benson,2,Hannah Gardner,0,3,False,-0.307074,-0.847033,-0.0793281,-0.197493,19,38,69,4,2
Reed-Benson,2,Michael Jones,4,6,False,0.430585,0.018485,0.435592,0.17177,21,21,37,22,19
Reed-Benson,2,Clifford Wright,10,4,False,1.88397,1.7963,1.81571,-1.04405,23,25,48,23,12
Reed-Benson,2,Susan Jackson,1,2,False,-0.416035,0.250478,-1.07706,0.844701,13,20,28,36,31
Reed-Benson,2,Tony Bell,13,4,False,-0.827127,-0.552442,-1.14511,-0.708419,-1,9,19,44,40
Reed-Benson,1,Alison Stokes,4,6,True,2.22563,1.5676,0.699396,1.02847,3,5,6,57,49
Reed-Benson,1,Rachael Murphy,17,3,False,-0.54902,0.815295,1.01956,-0.642349,15,35,46,19,3
Reed-Benson,5,Owen Scott,15,6,True,-0.824048,2.56849,1.23304,1.37729,7,20,38,16,26
Reed-Benson,5,Kirsty Gray,0,2,False,-0.554492,-1.2871,-0.769558,0.49332,25,29,38,16,13
Reed-Benson,5,Jay Howells,11,5,False,-0.570864,-0.215008,-0.994654,-0.880392,-1,8,11,52,52
Reed-Benson,5,Clive Bibi,8,6,False,-0.702764,-0.429929,-0.178012,-0.608607,24,29,39,23,39
Reed-Benson,5,Toby Pritchard,12,6,False,0.611241,-0.737408,0.103921,0.38695,19,21,33,19,26
Reed-Benson,5,Carol Martin,8,4,False,0.805443,-0.848909,-1.33183,0.147596,1,9,0,52,48
Reed-Benson,6,Howard Murray,14,4,True,0.463154,0.719032,0.978653,0.429778,10,10,12,44,48
Reed-Benson,6,Kim Stevens,15,1,False,0.45639,1.75517,0.271407,2.8756,1,-3,6,68,66
Reed-Benson,6,Kyle Brown,12,3,False,-0.20429,-0.794511,-1.66323,-1.35988,13,28,37,17,23
Reed-Benson,6,Shirley Singh,11,3,False,0.477055,1.28246,0.270544,0.995799,10,17,22,46,38
Reed-Benson,7,Valerie Douglas,12,5,False,-0.352779,-0.677276,-0.73152,0.259138,8,15,19,22,60
Reed-Benson,7,Maurice Griffiths,9,4,False,-1.11785,-1.41346,-1.15752,-0.381155,2,18,31,40,34
Reed-Benson,1,Sian Jackson,0,2,False,0.132989,0.370269,2.15416,-0.942223,15,36,42,10,5
Reed-Benson,1,Georgina Chamberlain,15,6,True,-0.792363,0.658427,2.43182,-0.573455,0,12,12,49,32
Reed-Benson,1,Carl Harris,9,2,False,0.18793,-0.00602568,0.598685,-0.628211,7,32,49,17,21
Reed-Benson,1,Arthur Bartlett,0,3,False,-0.126399,-0.284017,-0.653625,0.611903,2,22,30,41,41
Reed-Benson,1,Sheila Roberts,0,3,False,-0.369916,-0.27421,-0.764638,-0.0447354,29,28,71,2,-1
Reed-Benson,2,Allan Dodd,12,5,False,-0.0505667,0.0852334,-0.817226,-0.197067,15,14,41,17,31
Reed-Benson,2,Keith Smith,12,3,False,0.0928064,-0.197224,-0.0244885,0.0388073,8,16,24,44,34
Reed-Benson,2,Damien Moore,15,1,False,0.113002,-0.605108,1.7262,-0.372499,19,35,54,7,14
Reed-Benson,8,Leon Fleming,6,1,False,-0.0768877,0.528728,-0.552972,0.809671,1,5,6,52,61
Reed-Benson,8,Bethany Chamberlain,12,1,False,-0.825831,-0.865119,-0.765306,-0.716386,9,30,40,34,28
Reed-Benson,8,Marcus Edwards,12,2,False,0.710202,-0.0183087,-0.407702,0.829652,13,47,56,3,5
Reed-Benson,1,Leigh Cooper,12,1,False,-0.388975,0.960923,-0.219045,1.16559,13,11,27,43,45
Reed-Benson,1,Louis Roberts,17,6,False,0.0752361,0.572724,-0.271849,1.9355,4,12,18,49,58
Reed-Benson,1,Connor Thomas,12,6,False,-1.13126,-1.29766,-1.15422,-0.450363,2,2,3,73,47
"Foster, Smith and Smith",0,Josh Reynolds,12,4,True,1.96133,1.2675,1.54198,1.6843,0,0,4,60,53
"Foster, Smith and Smith",1,Max Knight,15,6,False,-1.08858,-0.846572,-0.214828,-0.727212,2,18,27,54,57
"Foster, Smith and Smith",1,Bernard Lynch,15,3,False,0.657172,0.0681603,0.776856,-0.940475,19,48,43,9,6
"Foster, Smith and Smith",1,Donna Brown,9,5,False,-0.894763,-1.32703,-0.747708,-1.33309,3,0,8,46,54
"Foster, Smith and Smith",1,Dylan Williams,11,2,False,-0.965271,-0.68796,-0.965641,0.264621,20,27,33,15,20
"Foster, Smith and Smith",1,Joanne Mason,1,5,False,-0.851233,0.255571,-0.116499,-0.239344,7,20,30,31,37
"Foster, Smith and Smith",1,Lindsey Noble,17,5,False,-0.663795,-0.109619,0.980487,-1.64089,6,40,41,10,21
"Foster, Smith and Smith",2,Justin Hall,17,2,False,-0.535412,-1.00884,-0.973288,-1.82826,10,11,20,54,33
"Foster, Smith and Smith",2,Gemma Hughes,17,5,False,-0.516393,-1.16351,-0.670846,-0.926325,22,34,40,14,12
"Foster, Smith and Smith",2,Cheryl Webb,12,1,False,1.42453,0.426728,0.296453,0.66596,18,36,28,27,18
"Foster, Smith and Smith",2,Shane Taylor,17,2,False,0.00145369,-1.79441,-0.775387,-0.928289,20,38,50,17,15
"Foster, Smith and Smith",3,Megan Holmes,14,6,False,-0.21276,-0.930828,-0.66952,-0.0995759,5,8,5,58,48
"Foster, Smith and Smith",3,Richard Ford,3,5,False,0.684475,1.20905,0.103394,-0.604727,18,31,52,15,10
"Foster, Smith and Smith",3,Abbie Johnson,15,1,False,-1.58925,-0.0543166,0.469239,-0.439397,12,32,48,25,24
"Foster, Smith and Smith",3,Katherine Charlton,0,5,False,0.624454,-0.677549,-0.338229,1.03121,16,20,41,26,32
"Foster, Smith and Smith",1,Leslie Charlton,17,2,False,-1.26444,-0.526758,-1.29938,-0.0261126,26,32,52,13,18
"Foster, Smith and Smith",1,Heather Bevan,3,1,False,-0.836067,-0.636227,0.682418,0.126527,22,39,57,11,13
"Foster, Smith and Smith",1,Valerie Williams,0,3,False,-0.338074,-0.962033,-0.218328,-0.205493,16,38,69,6,0
"Foster, Smith and Smith",1,Maurice Young,8,1,False,-0.290956,-0.443221,-0.465724,1.34022,9,13,16,47,29
"Foster, Smith and Smith",1,Gary Robinson,12,1,False,-0.789831,-0.983119,-0.893306,-0.601386,11,30,39,33,28
"Foster, Smith and Smith",1,Angela Turner,17,4,False,-0.986822,-1.85448,-0.682355,-0.536317,9,12,21,35,46
"Foster, Smith and Smith",1,Catherine Boyle,14,3,False,-1.71078,-1.62141,-1.60736,-0.964805,16,18,29,36,24
"Foster, Smith and Smith",1,Vincent Wright,0,2,False,-0.0226058,1.59292,0.866185,-0.0438027,8,13,25,55,50
"Foster, Smith and Smith",1,Natasha Norman,6,3,False,0.119904,0.267108,2.18609,-1.60286,16,35,45,19,20
"Foster, Smith and Smith",2,Toby Howard,10,5,False,-0.754225,-0.273459,-1.21711,-0.151283,-2,5,14,54,39
"Foster, Smith and Smith",2,Francis Whittaker,16,3,False,0.454292,1.82044,1.74006,0.0678044,13,23,53,19,26
"Foster, Smith and Smith",2,Stanley Parker,14,4,True,0.159068,-0.132878,1.80584,0.866256,5,16,12,53,49
"Foster, Smith and Smith",2,Cheryl Cole,3,4,False,-0.897957,-0.490265,-1.28045,-0.87351,15,15,25,38,26
"Foster, Smith and Smith",2,Mandy Jones,9,5,True,0.814569,0.337423,-0.115873,1.29601,0,12,5,50,55
"Foster, Smith and Smith",1,Kayleigh Abbott,9,1,False,0.349881,0.879437,-0.299742,0.0549077,2,28,44,21,22
"Foster, Smith and Smith",1,Ashleigh Clayton,4,6,False,0.986314,-0.368758,-0.24955,-0.324305,12,21,33,32,31
"Foster, Smith and Smith",1,Yvonne Rees,12,4,False,-0.219888,-0.0214012,0.411287,1.32996,6,11,21,46,47
"Foster, Smith and Smith",4,Megan Taylor,17,1,False,0.743913,-0.223765,0.147068,-0.00578096,14,30,45,13,18
"Foster, Smith and Smith",4,Carl Crawford,17,1,False,-1.93927,-2.09702,-0.528881,0.302299,4,11,3,44,55
"Foster, Smith and Smith",5,Susan Parker,17,3,False,-0.988741,-0.0287925,-0.213004,-1.23107,8,28,41,21,20
"Foster, Smith and Smith",5,Alison Farrell,12,6,False,0.696241,-0.772408,0.0259207,0.43195,17,21,32,16,28
"Foster, Smith and Smith",5,Dennis Swift,16,5,False,-0.453209,0.0675775,0.688749,-0.63828,16,36,49,6,5
"Foster, Smith and Smith",5,Kathleen James,14,2,False,4.69185,-1.47363,-0.414815,-1.21524,8,30,56,13,15
"Foster, Smith and Smith",5,Valerie George,4,2,False,-1.39123,-1.73754,-0.275491,-1.63076,23,30,58,2,-1
"Foster, Smith and Smith",1,Jordan Williams,1,3,False,-0.160867,2.16465,-0.445242,1.66696,10,12,19,56,29
"Foster, Smith and Smith",1,Thomas Knight,9,1,False,0.327881,0.745437,-0.226742,0.146908,2,30,45,21,22
"Foster, Smith and Smith",1,Paige Watson,17,1,False,-1.45765,-1.29588,-0.155558,-0.343272,4,6,12,59,50
"Foster, Smith and Smith",1,Chelsea Williams,0,2,False,-0.521492,-1.2801,-0.850558,0.56732,27,29,42,19,12
"Foster, Smith and Smith",1,Katie Daniels,9,3,False,-0.00976411,0.151971,-0.200967,1.7904,8,5,14,48,30
Bennett Ltd,0,Edward Scott,0,5,False,0.114745,0.393694,1.67393,-0.853197,19,29,37,19,24
Bennett Ltd,0,Abbie Norton,12,1,False,-1.17059,-0.611642,-1.42712,-0.0289187,11,6,18,49,50
Bennett Ltd,0,Alan James,17,4,False,-0.107124,-0.238947,0.114645,0.811876,10,15,38,38,31
Bennett Ltd,0,Naomi Moran,4,6,False,1.269,-0.208322,-0.00677184,-1.27808,21,36,71,3,4
Bennett Ltd,0,Christopher Porter,2,5,True,2.12964,1.60523,0.446271,0.837568,3,5,11,54,54
Bennett Ltd,1,Joshua Hayward,12,5,False,1.23869,1.41098,0.0232682,0.371294,11,29,43,17,24
Bennett Ltd,1,Rachel Begum,12,4,True,2.07333,1.2175,1.46598,1.8463,-1,2,1,59,53
Bennett Ltd,1,Maria Turner,16,3,False,0.0161199,1.8683,5.03337,-0.667593,15,31,40,33,34
Bennett Ltd,1,Hilary Dawson,4,6,False,-0.251288,-1.03174,-0.177488,-0.602126,18,39,49,8,12
Bennett Ltd,2,Dominic Graham,6,3,False,-1.04666,-0.536659,-1.0233,-0.868956,-1,1,6,48,72
Bennett Ltd,2,Jessica Watson,9,3,False,0.115375,1.19985,-0.427339,-0.558465,15,36,54,10,9
Bennett Ltd,2,Allan Barker,2,3,False,-0.097593,0.537015,0.839629,-0.632521,14,29,44,15,20
Bennett Ltd,2,Clifford Kennedy,3,4,False,-0.742283,-0.401115,1.05734,0.687716,5,5,12,46,47
Bennett Ltd,1,Nicole Wilson,8,6,False,-0.452984,-0.464576,-0.116039,-0.981273,10,20,35,28,19
Bennett Ltd,1,Arthur Morris,4,6,False,0.28184,-0.364868,-0.133376,0.321962,13,26,37,27,19
Bennett Ltd,2,Jacqueline North,6,1,False,0.386469,0.796114,0.150399,1.19073,4,6,13,64,55
Bennett Ltd,3,Aaron Smith,12,3,False,0.502525,-0.0448407,0.274265,0.719303,23,41,54,6,9
Bennett Ltd,3,Mark Johnston,12,5,False,-1.02539,-0.81293,-1.13348,-1.00032,8,17,25,40,28
Bennett Ltd,3,Antony Wood,17,1,False,-0.30874,-0.0397105,0.287899,1.52893,16,21,25,51,30
Bennett Ltd,3,Annette Ryan,17,2,False,1.23558,-0.975015,0.250618,-0.583007,14,44,47,9,9
Bennett Ltd,1,Mohammed George,0,1,False,0.0231387,0.933078,0.288993,1.36023,16,22,21,35,37
Bennett Ltd,1,Kim Haynes,12,1,False,0.180519,0.583814,0.713263,1.47812,5,6,6,58,45
Bennett Ltd,1,Louise Baker,17,2,False,-0.514412,-1.00284,-0.890288,-1.82526,10,7,19,52,39
Bennett Ltd,1,Marie Perry,2,3,False,0.144226,0.997735,1.11029,0.384504,10,16,20,44,42
Bennett Ltd,1,Deborah Joyce,8,6,False,-0.489984,-0.495576,-0.0970393,-1.00227,10,26,38,30,20
Bennett Ltd,1,Donald Wilkinson,5,3,False,-1.59326,-1.18601,-0.553758,-0.385444,23,32,45,25,22
Bennett Ltd,1,Garry Skinner,9,4,False,-0.943957,-1.33004,-0.847673,-1.20821,-1,3,4,54,56
Bennett Ltd,1,Leonard Chapman,12,1,False,-1.0891,-0.967546,-1.00373,-0.328378,1,1,1,65,47
Bennett Ltd,1,David Chambers,5,3,False,-1.45526,-1.29701,-0.701758,-0.278444,24,33,48,23,22
Bennett Ltd,1,Sharon Carter,9,2,False,0.501585,0.0295446,0.886383,0.310057,7,19,36,23,30
Bennett Ltd,1,Harriet Summers,14,4,True,0.260439,1.42008,-0.0899057,1.68645,9,16,33,34,44
Bennett Ltd,4,Howard Bruce,9,2,False,-0.466139,-1.06387,-0.79813,0.405296,11,18,34,22,27
Bennett Ltd,4,Amber Taylor,13,3,False,0.0408832,-1.20204,-0.598544,-1.07522,13,15,32,23,30
Bennett Ltd,4,Glenn White,14,2,False,1.21144,0.694087,0.918757,1.13379,6,5,19,35,39
Bennett Ltd,5,Kate Edwards,3,2,False,-0.0188018,-0.748481,-0.590758,-0.877129,20,28,67,8,15
Bennett Ltd,5,Barry Watts,17,2,False,0.985216,0.230879,0.398113,-1.06083,23,41,55,1,2
Bennett Ltd,5,Lydia Thomas,11,1,False,-0.128711,-0.896584,-1.21233,0.948532,5,4,6,61,62
Bennett Ltd,5,Geraldine Jackson,8,4,False,-0.810324,0.457174,1.13466,-1.16942,3,13,22,60,51
Bennett Ltd,5,Michael Robinson,15,4,False,-1.48161,-1.12722,1.51391,-1.34434,11,25,36,26,27
Bennett Ltd,5,Owen Singh,17,6,False,-0.650894,-0.509527,-0.678151,1.04492,8,19,24,35,37
Bennett Ltd,1,Keith Wright,8,1,False,-0.353956,-0.496221,-0.349724,1.37422,7,15,13,49,28
Bennett Ltd,1,Frederick Mills,2,3,False,-0.246593,0.421015,0.920629,-0.702521,13,27,47,17,22
Bennett Ltd,1,Rosemary Woods,0,5,False,-0.789871,-1.13108,0.280124,-1.44201,2,12,14,68,47
Bennett Ltd,1,Geoffrey Marsden,3,5,True,0.453067,1.13836,-0.207103,1.37707,-1,0,3,50,67
Bennett Ltd,6,Christopher Russell,0,1,False,-1.37478,-0.256933,-0.605277,-1.43639,14,24,43,26,15
Bennett Ltd,6,Rhys Green,16,3,False,0.0610227,1.00251,3.42592,-0.600729,16,28,64,19,18
Bennett Ltd,6,Jeremy Barton,17,5,False,0.211087,0.292058,-0.335277,1.10317,9,25,39,20,25
Bennett Ltd,1,Joan Quinn,2,5,True,1.1952,2.20601,1.41998,0.708166,8,13,14,51,43
Bennett Ltd,1,Hayley Cook,12,2,False,1.20917,-0.863769,-0.825478,-0.0273319,7,22,41,19,19
Bennett Ltd,1,Nicola Watts,13,5,False,-0.653324,-0.990553,-0.389392,-0.0330423,2,3,7,66,52
Bennett Ltd,1,Joel Griffiths,5,1,False,-0.815696,0.866142,0.21668,0.326743,6,10,30,39,38
Bennett Ltd,1,Kathryn Holt,3,4,False,0.00890357,-0.260074,1.31109,-0.328926,-1,3,2,64,52
Bennett Ltd,2,Stuart Shah,17,4,False,-0.246447,-0.356744,-0.237216,-0.626006,19,35,66,4,15
Bennett Ltd,2,Brian Simmons,5,3,False,-0.269229,-0.612412,-0.0447265,0.39354,17,25,49,20,24
Bennett Ltd,7,Marion Brooks,8,3,False,-0.132113,2.69261,0.0877496,0.152967,13,16,40,33,43
Bennett Ltd,7,Gareth Ryan,6,1,False,-0.23779,1.4856,-0.484125,-0.0706306,2,0,9,61,62
Bennett Ltd,7,Lawrence Kent,17,1,False,-0.596238,1.56214,1.4115,0.21879,18,34,44,12,29
Bennett Ltd,7,Declan Macdonald,6,3,False,-0.0308613,1.22468,0.811923,-1.58251,18,28,39,13,15
Bennett Ltd,8,Katie Taylor,10,1,False,-0.743854,-0.836077,0.724348,-1.09535,9,16,29,12,28
Bennett Ltd,8,Hazel Gill,5,5,False,2.01243,0.732519,0.381338,-0.767336,7,16,27,34,33
Bennett Ltd,8,Craig Jenkins,8,1,False,-1.52771,-1.31832,-1.4647,0.382953,11,20,36,35,36
Bennett Ltd,8,Amy Holt,5,6,False,1.10016,1.37079,0.100538,-0.32679,15,28,49,12,10
Bennett Ltd,8,Christian Martin,13,1,False,-0.931146,-0.625791,-1.09917,-0.584901,3,19,34,40,26
Bennett Ltd,8,Jessica Bell,8,6,False,-0.332984,-0.435576,-0.0760393,-0.842273,11,23,35,30,24
"Butler, Pearson and Gill",0,Katherine Kelly,11,2,False,-0.909311,-1.52742,-1.8487,-0.148908,8,24,32,37,34
"Butler, Pearson and Gill",0,Keith Davison,17,4,False,0.602955,0.305458,0.489506,-0.327825,20,26,51,12,19
"Butler, Pearson and Gill",0,Denis Brown,15,6,False,0.0290386,0.713605,1.22229,0.00111274,9,37,48,19,18
"Butler, Pearson and Gill",0,Ashley Rees,2,1,False,-1.178,-0.40728,-0.934608,-0.682694,5,5,23,57,44
"Butler, Pearson and Gill",0,Ashley Smith,9,1,False,-1.01682,-0.81494,-0.693849,-1.25802,5,13,16,50,47
"Butler, Pearson and Gill",0,Danny Jordan,6,1,False,0.243215,0.15757,0.0700516,1.06725,9,18,24,39,24
"Butler, Pearson and Gill",1,Sylvia Cook,12,3,False,-0.281171,-0.5092,-0.398376,-0.200342,6,19,24,30,29
"Butler, Pearson and Gill",1,Benjamin Harrison,17,3,False,2.32311,-0.277162,-1.3409,-0.361305,-1,2,3,54,60
"Butler, Pearson and Gill",1,Craig Adams,0,1,False,-0.94035,-1.61955,-0.705167,-1.21673,23,19,43,9,18
"Butler, Pearson and Gill",1,Mohammed Griffiths,6,5,False,0.121902,0.276612,-0.945213,-0.548798,5,5,13,58,55
"Butler, Pearson and Gill",1,Steven Lowe,3,5,False,-1.37862,-0.776498,-1.16843,-0.318961,5,7,18,53,49
"Butler, Pearson and Gill",1,Teresa Nicholson,0,5,False,-1.0894,-0.680255,0.840813,-0.682887,20,29,47,22,19
"Butler, Pearson and Gill",1,Amanda Richardson,12,2,False,7.28301,-2.12806,-1.97499,-0.46612,5,7,11,51,48
"Butler, Pearson and Gill",1,Stewart Newman,11,5,False,-0.580864,-0.191008,-1.17365,-0.952392,1,6,14,56,48
"Butler, Pearson and Gill",2,Glenn Parker,3,6,False,-0.0315959,-0.65438,-0.578871,1.19716,-2,4,8,50,56
"Butler, Pearson and Gill",2,Joanna Taylor,1,3,False,-0.738675,-0.121262,0.0354339,-0.539385,9,23,28,41,16
"Butler, Pearson and Gill",2,Ben Ryan,1,3,False,0.117784,0.389396,-0.178077,0.0626352,12,35,37,8,19
"Butler, Pearson and Gill",2,Frederick Jones,2,3,False,0.206126,-0.277241,0.527913,0.422191,17,38,32,19,14
"Butler, Pearson and Gill",2,Jay Palmer,17,4,False,1.18034,0.729858,0.889597,1.11397,11,18,29,38,35
"Butler, Pearson and Gill",3,Clive Ellis,1,2,False,0.216342,0.251995,0.526629,1.56427,3,15,14,43,65
"Butler, Pearson and Gill",3,Megan Patel,6,1,False,0.816092,0.967611,0.222747,0.876807,5,19,40,25,32
"Butler, Pearson and Gill",3,Alison Robinson,2,4,False,1.4461,2.72246,1.27034,0.864133,6,10,15,46,48
"Butler, Pearson and Gill",3,Janet Walton,0,5,False,0.454292,-0.299889,-0.9892,2.6764,19,28,64,5,7
"Butler, Pearson and Gill",3,Shane Roberts,12,2,False,0.148638,0.491341,-0.458269,0.668835,6,21,32,28,24
"Butler, Pearson and Gill",3,Colin Jones,13,5,False,0.408448,0.57683,0.359795,0.244205,11,22,30,22,24
"Butler, Pearson and Gill",1,Judith Lewis,8,6,False,-0.543766,0.266474,1.49681,0.976743,2,10,21,49,40
"Butler, Pearson and Gill",1,Lynda Watson,5,1,False,-0.199988,0.748221,-0.47466,0.93688,9,22,34,27,27
"Butler, Pearson and Gill",1,Andrea Ali,14,4,False,-1.04645,-1.60867,-0.745392,-0.823718,-4,3,6,57,54
"Butler, Pearson and Gill",1,Diana Palmer,13,6,False,-0.206378,-0.0956662,0.446083,-0.836837,13,38,58,5,11
"Butler, Pearson and Gill",1,Wendy Hall,12,5,False,1.13301,1.59073,0.589618,2.14534,7,18,19,48,48
"Butler, Pearson and Gill",4,Ruth Jones,2,3,False,-0.910584,-0.0340149,-0.458793,-0.690385,5,21,29,42,36
"Butler, Pearson and Gill",4,Jennifer Thomas,3,1,False,-1.7216,-1.35703,-0.220686,-0.782888,11,30,57,8,5
"Butler, Pearson and Gill",4,David Parry,12,1,False,-1.05459,-0.577642,-1.40212,-0.0169187,5,11,18,51,49
"Butler, Pearson and Gill",4,Graeme Burns,17,3,False,-0.47402,0.794295,1.09156,-0.654349,14,33,45,14,6
"Butler, Pearson and Gill",4,Louis Moran,17,3,True,1.27971,0.707132,0.474004,0.832374,0,3,6,49,43
"Butler, Pearson and Gill",1,Christopher Morris,16,5,True,0.898629,0.269991,1.82232,1.42001,5,13,17,42,60
"Butler, Pearson and Gill",1,Jill Collins,5,1,False,-0.00654631,0.126423,-0.722317,-1.18686,4,7,14,39,42
Price-Davey,0,Barbara Randall,2,4,False,1.5981,2.73446,1.24734,0.795133,3,12,13,44,53
Price-Davey,0,Charlie Marsden,1,3,False,-0.685675,-0.170262,0.103434,-0.556385,11,24,26,38,20
Price-Davey,0,Bethany Kelly,17,3,False,0.0933926,1.80271,-0.164339,1.19985,2,5,12,53,56
Price-Davey,0,Mitchell Jennings,0,2,False,-0.666696,-0.365327,0.458982,-1.85057,3,17,30,42,33
Price-Davey,1,Hayley Young,14,1,False,1.21315,0.676197,0.936116,1.06642,3,4,4,64,52
Price-Davey,1,Marian Woods,1,4,False,1.15712,1.43224,-0.610237,0.0803381,2,4,11,54,51
Price-Davey,1,Lynda Morrison,16,3,False,0.340155,2.03399,2.42046,1.35367,10,16,23,26,31
Price-Davey,1,Anthony Johnson,17,1,False,-0.814246,0.546033,3.48047,0.0106652,18,29,44,6,11
Price-Davey,1,Rosemary Lord,14,5,False,-0.918506,-1.55219,-0.665002,-0.885339,0,7,7,63,50
Price-Davey,1,Colin Powell,14,5,False,-0.0535552,-0.684689,-0.657625,1.57005,6,19,25,26,41
Price-Davey,2,Elliot Singh,9,5,False,1.76253,0.132337,-0.0293707,-1.30482,14,32,58,5,11
Price-Davey,1,Douglas Thompson,0,5,False,-1.0484,-0.739255,0.714813,-0.634887,18,29,44,21,18
Price-Davey,1,Leslie Davis,12,5,False,-1.01813,-0.546875,-0.971758,-0.538607,16,27,25,36,34
Price-Davey,1,Carol Davis,17,1,False,0.857658,0.454509,0.680974,0.0819421,1,9,20,50,42
Price-Davey,1,Geoffrey Allen,6,4,False,-0.209448,-0.0661162,-0.71821,0.459831,8,18,39,24,21
Price-Davey,2,Carolyn Roberts,5,5,False,0.153146,1.43346,-0.0398922,0.579696,20,39,57,12,17
Price-Davey,3,Abbie John,3,1,False,-1.6586,-1.35203,-0.0576863,-0.803888,14,35,53,8,6
Price-Davey,4,Heather Price,15,4,False,-0.295641,-0.928219,3.0946,-1.25309,17,38,56,5,10
Price-Davey,4,Marie Alexander,15,6,False,-1.03958,-0.850572,-0.284828,-0.596212,7,15,26,49,53
Price-Davey,4,Patrick Dawson,8,5,False,-0.421602,-0.830854,0.555308,0.43726,13,23,41,21,35
Price-Davey,4,Roger Bibi,9,3,False,-0.0517641,0.152971,-0.242967,1.7564,9,6,13,47,31
Price-Davey,5,Maureen Cooper,14,3,False,-0.453897,-1.57405,-1.33661,-0.267341,19,28,44,16,18
Price-Davey,5,Allan Grant,9,5,False,0.179029,0.21266,-0.274379,-0.350447,11,29,34,19,16
Price-Davey,5,Jade Harvey,4,2,False,-0.542354,-1.21882,0.429642,-1.0375,16,41,61,2,3
Price-Davey,5,Tracey Miles,12,5,False,0.575809,0.997334,0.589955,0.405158,19,33,32,29,23
Price-Davey,5,Connor Fisher,1,2,False,0.960234,-0.497296,1.14658,-0.145114,3,5,16,65,55
Price-Davey,5,Kimberley Cole,6,3,False,0.0965102,0.575814,-0.13498,-0.92574,18,29,56,10,10
Price-Davey,1,Natasha Mitchell,12,3,False,3.10718,2.55761,0.777891,1.08459,10,14,27,35,50
Price-Davey,1,Christian Walker,16,4,False,-0.567219,-1.78181,0.289372,-1.47291,-2,13,19,41,47
Price-Davey,1,Charlie Hunter,2,5,False,-0.168644,1.26502,-0.0444243,-9.27647e-06,10,34,41,24,23
Price-Davey,1,Aaron Clarke,12,5,False,1.27403,-0.613615,1.60857,-0.677212,12,33,43,22,18
Price-Davey,1,Eileen Fisher,0,3,False,-0.745873,-1.43378,-0.505972,-1.91715,20,46,63,9,4
Price-Davey,6,Judith Hopkins,14,2,True,1.50787,0.379806,1.75451,1.39098,5,15,34,29,41
Price-Davey,6,Abdul Lawrence,10,5,False,1.47384,-0.39622,0.225773,-1.17209,1,3,1,62,58
Price-Davey,1,Beth Williamson,17,3,False,-1.10245,-1.42201,-0.651165,1.07409,14,21,36,36,23
Price-Davey,1,Maurice Davies,12,3,False,-0.891506,-1.24562,-0.430275,-0.57597,21,22,39,31,30
Price-Davey,2,Dennis Graham,17,3,False,0.0806888,1.36105,-1.07036,0.895017,16,21,24,23,44
Price-Davey,2,Howard Ellis,5,5,False,-0.857408,0.111782,-0.796296,-0.0502504,16,35,59,17,13
Price-Davey,1,Maria Morris,10,4,False,0.23293,0.415605,1.69836,1.00195,17,26,25,33,30
Price-Davey,1,Sheila Barrett,17,2,False,0.239558,0.504482,0.623616,0.540458,1,3,5,59,68
Price-Davey,1,Olivia O'Brien,12,5,False,-0.917134,-0.548875,-0.827758,-0.549607,18,23,21,39,30
Price-Davey,1,Diane Taylor,17,5,False,0.129146,-0.112512,-0.433895,-0.230374,24,28,43,16,17
Price-Davey,1,Sharon Allen,0,1,False,-0.187988,2.22145,-1.01804,2.73216,9,16,24,36,40
Price-Davey,7,Melanie Lee,1,5,False,-0.641205,-0.337464,-0.773296,-0.991949,0,6,5,60,59
Price-Davey,7,Karen Lloyd,0,1,False,-0.109066,1.50967,0.810634,0.665937,6,11,18,51,40
Price-Davey,7,Dorothy Cartwright,17,1,False,1.08829,1.32018,0.249209,0.431834,17,33,66,13,7
Price-Davey,7,Debra Wilson,12,3,False,0.199793,1.14476,-0.532151,0.733995,7,15,22,45,40
Price-Davey,7,Glenn Tucker,0,1,False,-0.170066,1.39267,0.793634,0.536937,6,9,21,52,43
Price-Davey,8,Abdul Fox,3,5,True,0.481067,1.10436,-0.0391035,1.43707,0,2,5,52,71
Price-Davey,8,Daniel Evans,1,5,False,-0.244036,0.332905,-0.676034,1.36787,7,20,28,24,36
Price-Davey,8,Ross O'Neill,12,4,False,0.133088,0.623933,-0.307975,1.64403,14,43,52,12,5
Price-Davey,8,Jamie Campbell,2,4,False,1.4901,2.80546,1.23534,0.781133,6,10,10,47,54
Price-Davey,8,Aimee Powell,9,4,False,0.147216,0.596444,0.0107095,-0.822421,7,15,19,39,48
Price-Davey,8,Jodie Moore,12,4,False,1.15375,-2.32285,-2.23358,-1.26968,21,29,34,15,19
Price-Davey,1,Elliot Armstrong,9,1,False,0.271657,0.114375,0.329733,-0.715831,24,33,42,9,20
Smith-Francis,0,Jacqueline Burns,4,2,False,0.905797,1.33222,-0.0483467,-0.890682,15,40,56,12,8
Smith-Francis,1,Mark Wright,14,4,False,2.01735,-0.217532,1.57552,0.610834,8,16,19,41,49
